Course_1,Course_2,Similarity
DANC 206,FREN 208,0.3909702
DANC 206,JAPN 206,0.3888466
DANC 206,IDSC 251,0.3882965
DANC 206,BIOL 240,0.38673383
DANC 206,CAMS 214,0.3783274
DANC 206,POSC 232.02,0.37454098
DANC 206,FREN 103,0.37450603
DANC 206,PSYC 256,0.37440646
DANC 206,MATH 342,0.37194735
DANC 206,BIOL 370,0.36840105
DANC 206,SOAN 323,0.3658161
DANC 206,MUSC 227,0.3620653
DANC 206,EDUC 338,0.35866562
DANC 206,THEA 185,0.35507238
DANC 206,PHYS 341,0.35130835
DANC 206,ARCN 222,0.34702584
DANC 206,GERM 103,0.34232533
DANC 206,HIST 265,0.3398976
DANC 206,CHEM 351,0.33951986
DANC 206,BIOL 352,0.3352844
DANC 206,RELG 261,0.3318279
DANC 206,BIOC 331,0.32807297
DANC 206,SPAN 220,0.32723993
DANC 206,MUSC 127,0.32682264
DANC 206,MATH 241,0.32461938
DANC 206,ENGL 160,0.3241815
DANC 206,STAT 120,0.32290462
DANC 206,PSYC 257,0.32220274
DANC 206,CS 347,0.3202064
DANC 206,HIST 276,0.31719863
DANC 206,HIST 251,0.31384623
DANC 206,RUSS 266,0.3095566
DANC 206,MUSC 217,0.30892462
DANC 206,MATH 331,0.30858582
DANC 206,CHIN 358,0.3044168
DANC 206,POSC 231,0.29781997
DANC 206,PSYC 217,0.2970571
DANC 206,MUSC 313,0.29656863
DANC 206,MATH 236,0.29560038
DANC 206,STAT 220,0.29461583
DANC 206,ASLN 111,0.2893798
DANC 206,ENGL 395.00,0.28928348
DANC 206,FREN 255,0.28474727
DANC 206,CCST 208,0.2841424
DANC 206,SOAN 313,0.28213224
DANC 206,FREN 245,0.28036526
DANC 206,EUST 207,0.28021917
DANC 206,ECON 265,0.2798094
DANC 206,CAMS 186,0.27481604
DANC 206,CHIN 251,0.2718268
DANC 206,STAT 230,0.2716372
DANC 206,STAT 250,0.270818
DANC 206,CAMS 265,0.26607394
DANC 206,CS 254,0.26420307
DANC 206,GERM 217,0.26418504
DANC 206,ECON 269,0.26416492
DANC 206,POSC 266,0.26093006
DANC 206,ECON 277,0.2605648
DANC 206,POSC 322,0.25931016
DANC 206,AFST 289,0.2577895
DANC 206,EDUC 242,0.2571661
DANC 206,SOAN 312,0.25383884
DANC 206,POSC 348,0.25339824
DANC 206,STAT 320,0.24356806
DANC 206,MATH 232,0.23991668
DANC 206,LATN 240,0.23953299
DANC 206,PHIL 219,0.23752657
DANC 206,MATH 271,0.23693408
DANC 206,ENGL 230,0.23609364
DANC 206,POSC 120,0.23352179
DANC 206,POSC 272,0.22970134
DANC 206,FREN 310,0.2289677
DANC 206,SOAN 262,0.22864115
DANC 206,FREN 259,0.22763073
DANC 206,POSC 252,0.22626236
DANC 206,RUSS 267,0.22618064
DANC 206,EDUC 110,0.22521476
DANC 206,HIST 153,0.22397311
DANC 206,POSC 315,0.22155327
DANC 206,CHEM 362,0.22062773
DANC 206,ECON 274,0.21658118
DANC 206,HIST 111,0.21582699
DANC 206,RELG 121,0.21410479
DANC 206,PHYS 234,0.21403733
DANC 206,PSYC 220,0.21259756
DANC 206,MELA 230,0.2115153
DANC 206,ECON 280,0.21070294
DANC 206,PHIL 209,0.2102176
DANC 206,CLAS 123,0.20833229
DANC 206,SOAN 214,0.20657206
DANC 206,MATH 134,0.2051988
DANC 206,HIST 205,0.19647056
DANC 206,POSC 201,0.19511837
DANC 206,ENGL 115,0.18918324
DANC 206,JAPN 343,0.18918161
DANC 206,SOAN 240,0.18856466
DANC 206,CS 201,0.18258467
DANC 206,BIOL 378,0.176898
DANC 206,CS 304,0.17039734
DANC 206,POSC 232.01,0.1621252
DANC 206,CS 311,0.16124119
DANC 206,NEUR 238,0.15895344
DANC 206,SOAN 228,0.15576528
DANC 206,CLAS 240,0.15231216
DANC 206,CS 348,0.14812964
DANC 206,LING 319,0.1440633
DANC 206,CAMS 187,0.14376739
DANC 206,POSC 230,0.13476694
DANC 206,GRK 226,0.13068819
DANC 206,HIST 308,0.12971549
DANC 206,CGSC 130.00,0.1294811
DANC 206,CS 111,0.12707692
DANC 206,HIST 270,0.12696199
DANC 206,ENGL 255,0.1258072
DANC 206,PSYC 200,0.12500954
DANC 206,CS 202,0.121854596
DANC 206,AMST 396.00,0.119157724
DANC 206,ENGL 268,0.118560076
DANC 206,HIST 206,0.116901405
DANC 206,CLAS 214,0.11633655
DANC 206,CGSC 330,0.11441823
DANC 206,CS 257,0.11415994
DANC 206,SPAN 263,0.11205157
DANC 206,CS 361,0.1108056
DANC 206,LTAM 220,0.11062642
DANC 206,ENGL 253,0.10305834
DANC 206,HIST 201,0.10300584
DANC 206,HIST 287,0.1023123
DANC 206,POSC 206.00,0.10147579
DANC 206,ASST 285,0.10023586
DANC 206,AFST 300,0.10001437
DANC 206,ENGL 202,0.099919006
DANC 206,ARTH 214,0.098543584
DANC 206,CLAS 142,0.09409916
DANC 206,HIST 116,0.08207166
DANC 206,GWSS 110,0.08167183
DANC 206,SOAN 110,0.0803273
DANC 206,HIST 229,0.080269486
DANC 206,AMST 115,0.07655887
DANC 206,PSYC 354,0.07542312
DANC 206,SPAN 369,0.070510626
DANC 206,RUSS 228,0.06880707
DANC 206,CS 320,0.06575713
DANC 206,RELG 110,0.061735634
DANC 206,GWSS 398.00,0.059323616
DANC 206,SOAN 111,0.058092214
DANC 206,RELG 221,0.05673894
DANC 206,LING 110,0.053221148
DANC 206,CS 251,0.05025251
DANC 206,PHIL 119,0.050197147
DANC 206,AMST 269,0.037757076
DANC 206,POSC 333,0.034425173
DANC 206,ENGL 338,0.032780156
DANC 206,CS 252,0.018137785
DANC 206,HIST 209,0.015640777
DANC 206,AMST 321,0.015015043
DANC 206,PHIL 210,0.0015041286
DANC 206,GWSS 200,-0.004655272
DANC 206,CS 208,-0.01217809
DANC 206,RELG 265,-0.01349124
DANC 206,RELG 344,-0.02078242
DANC 206,RELG 155,-0.0222605
DANC 206,POSC 242,-0.03375703
DANC 206,GERM 221,-0.03478766
DANC 206,PHIL 270,-0.04389987
DANC 206,ARCN 112,-0.046581894
DANC 206,RELG 213,-0.06409709
DANC 206,PSYC 389,-0.09728323
DANC 206,PSYC 110,-0.11045335
DANC 206,POSC 170,-0.116303585
DANC 206,LING 135,-0.13309695
DANC 206,POSC 302,-0.14497644
DANC 206,PSYC 382,-0.24065067
DANC 206,POSC 160,-0.24198703
DANC 208,DANC 208,0.9999999
DANC 208,DANC 309,0.84523
DANC 208,BIOL 126,0.80668736
DANC 208,BIOL 125,0.79589504
DANC 208,DANC 200,0.76628304
DANC 208,CHEM 349,0.7344319
DANC 208,PHYS 142,0.73157346
DANC 208,HIST 298,0.72464085
DANC 208,CAMS 214,0.7159845
DANC 208,ECON 331,0.71191275
DANC 208,CAMS 111,0.707969
DANC 208,RUSS 207,0.69434947
DANC 208,RUSS 110,0.69347763
DANC 208,THEA 110,0.6770415
DANC 208,ECON 330,0.6712817
DANC 208,RUSS 103,0.6618136
DANC 208,DANC 206,0.6579666
DANC 208,CHEM 300.00,0.652614
DANC 208,PHYS 145,0.64882624
DANC 208,ARTS 122,0.6459025
DANC 208,GEOL 255,0.641292
DANC 208,GERM 103,0.6400775
DANC 208,CAMS 265,0.6356304
DANC 208,RUSS 209,0.6223214
DANC 208,THEA 185,0.62071085
DANC 208,CHEM 352,0.6159471
DANC 208,ARTS 252,0.6134545
DANC 208,CHEM 234,0.6111364
DANC 208,RUSS 307,0.60743904
DANC 208,NEUR 239,0.60528266
DANC 208,DANC 148,0.59588253
DANC 208,DANC 107,0.5898896
DANC 208,CHIN 206,0.5855851
DANC 208,DGAH 398,0.5823257
DANC 208,MATH 210,0.58155537
DANC 208,ARTS 262,0.57531685
DANC 208,JAPN 103,0.5743139
DANC 208,HEBR 102,0.57195324
DANC 208,ECON 110,0.5719501
DANC 208,PHYS 352,0.57179195
DANC 208,GEOL 240,0.57084244
DANC 208,DANC 279,0.56847227
DANC 208,BIOL 353,0.5652053
DANC 208,NEUR 395,0.5627189
DANC 208,GRK 102,0.56158566
DANC 208,PHYS 342,0.5604491
DANC 208,ASTR 113,0.557857
DANC 208,CHIN 103,0.5514962
DANC 208,MATH 120,0.5510352
DANC 208,IDSC 298,0.54669493
DANC 208,MUSC 221,0.543316
DANC 208,RUSS 309,0.54195195
DANC 208,ARTS 139,0.53947794
DANC 208,POSC 201,0.53493726
DANC 208,STAT 285,0.52253675
DANC 208,ARTS 230,0.5208663
DANC 208,DANC 310,0.51880777
DANC 208,ASTR 233,0.5173325
DANC 208,ARTS 339,0.5172872
DANC 208,BIOL 241,0.51516074
DANC 208,DANC 190,0.5132427
DANC 208,ENGL 295,0.50940895
DANC 208,IDSC 198,0.50917447
DANC 208,RUSS 228F,0.50811005
DANC 208,EDUC 385,0.5070904
DANC 208,CHEM 348,0.50546634
DANC 208,ECON 398,0.50526875
DANC 208,BIOL 370,0.50310546
DANC 208,SPAN 205,0.4999703
DANC 208,PHYS 235,0.4935189
DANC 208,HIST 347,0.48663443
DANC 208,EDUC 395,0.48657107
DANC 208,CAMS 230,0.48520744
DANC 208,HIST 265,0.48478398
DANC 208,PSYC 201,0.48403654
DANC 208,GEOL 230,0.4816856
DANC 208,MATH 341,0.47978064
DANC 208,JAPN 206,0.47572073
DANC 208,HIST 287,0.4744075
DANC 208,ECON 270,0.471614
DANC 208,ARTS 374,0.4695354
DANC 208,MATH 111,0.46816728
DANC 208,BIOL 240,0.46714017
DANC 208,BIOC 311,0.46494243
DANC 208,LING 115,0.4631542
DANC 208,ARTS 298,0.45982927
DANC 208,THEA 245,0.45675015
DANC 208,MATH 236,0.454072
DANC 208,CAMS 110,0.4487912
DANC 208,THEA 226,0.44471288
DANC 208,ARTS 322,0.44420126
DANC 208,CHEM 224,0.4428375
DANC 208,POSC 322,0.4375965
DANC 208,ARBC 103,0.43689775
DANC 208,PHYS 234,0.43397117
DANC 208,HIST 270,0.43294403
DANC 208,HIST 251,0.42777348
DANC 208,ARCN 222,0.42712158
DANC 208,ECON 111,0.4260078
DANC 208,EUST 101.07,0.4241396
DANC 208,ECON 280,0.42355606
DANC 208,THEA 199,0.41544938
DANC 208,LATN 103,0.41488773
DANC 208,CS 347,0.41257524
DANC 208,DANC 350,0.40908587
DANC 208,CAMS 187,0.40773967
DANC 208,ASLN 111,0.40721872
DANC 208,ARTH 298,0.40540862
DANC 208,POSC 230,0.40315634
DANC 208,CHEM 123,0.39931545
DANC 208,BIOL 352,0.39820883
DANC 208,EDUC 338,0.39643803
DANC 208,EDUC 242,0.3909272
DANC 208,SOAN 323,0.39017597
DANC 208,CHEM 351,0.38719496
DANC 208,THEA 190,0.3865112
DANC 208,SPAN 103,0.3857149
DANC 208,GEOL 110,0.3834957
DANC 208,STAT 220,0.38262847
DANC 208,ARTS 113,0.3817372
DANC 208,PHIL 124,0.37389973
DANC 208,MEST 395,0.36878157
DANC 208,PHYS 341,0.366156
DANC 208,RELG 121,0.36402094
DANC 208,CAMS 229,0.3550092
DANC 208,CS 254,0.35069168
DANC 208,PHYS 123,0.3501088
DANC 208,BIOC 331,0.34366077
DANC 208,PSYC 216,0.34348327
DANC 208,IDSC 202,0.3431282
DANC 208,IDSC 280,0.34132838
DANC 208,CAMS 272,0.3406921
DANC 208,MATH 134,0.33948913
DANC 208,MUSC 127,0.33525622
DANC 208,IDSC 238,0.3276525
DANC 208,CS 361,0.32384795
DANC 208,CHEM 362,0.32326293
DANC 208,POSC 315,0.32286003
DANC 208,CLAS 123,0.32188788
DANC 208,ENGL 371,0.31879917
DANC 208,AMST 115,0.31563443
DANC 208,SOAN 313,0.31456771
DANC 208,CGSC 130.00,0.31100062
DANC 208,POSC 272,0.30999163
DANC 208,MUSC 217,0.30931777
DANC 208,STAT 297,0.3058192
DANC 208,PSYC 217,0.30530652
DANC 208,MUSC 204,0.30386293
DANC 208,STAT 230,0.30344734
DANC 208,ENGL 268,0.30336696
DANC 208,FREN 254,0.29556766
DANC 208,STAT 120,0.29474294
DANC 208,PSYC 256,0.2905889
DANC 208,IDSC 289,0.28981802
DANC 208,MATH 297,0.28760326
DANC 208,ENGL 109,0.28680924
DANC 208,POSC 231,0.27919814
DANC 208,MATH 232,0.27859682
DANC 208,BIOL 378,0.27518263
DANC 208,MELA 230,0.27198073
DANC 208,MUSC 313,0.26806092
DANC 208,ENGL 395.00,0.26735878
DANC 208,ARBC 206,0.2626941
DANC 208,CS 311,0.25784862
DANC 208,MUSC 299,0.2556197
DANC 208,FREN 103,0.25281206
DANC 208,RUSS 267,0.24764442
DANC 208,CAMS 186,0.24540162
DANC 208,NEUR 238,0.24386123
DANC 208,ECON 277,0.23729576
DANC 208,HIST 205,0.23494473
DANC 208,GWSS 110,0.23333064
DANC 208,LING 110,0.23259382
DANC 208,SPAN 208,0.23142225
DANC 208,RELG 261,0.23114419
DANC 208,ASST 285,0.22899036
DANC 208,LTAM 398,0.2251778
DANC 208,HIST 206,0.22381537
DANC 208,CLAS 240,0.222622
DANC 208,MUSC 227,0.2164819
DANC 208,PSYC 354,0.21485299
DANC 208,POSC 242,0.20937112
DANC 208,CAMS 277,0.20680769
DANC 208,MATH 342,0.20677765
DANC 208,ECON 269,0.2064496
DANC 208,PHIL 210,0.20074101
DANC 208,CS 348,0.20002358
DANC 208,ENGL 370,0.19753821
DANC 208,ARBC 371,0.1963829
DANC 208,PSYC 257,0.19479461
DANC 208,SOAN 262,0.19360436
DANC 208,CHIN 358,0.19258283
DANC 208,SOAN 312,0.18868394
DANC 208,POSC 266,0.18605037
DANC 208,CHIN 251,0.184785
DANC 208,HIST 308,0.18392614
DANC 208,CGSC 330,0.18191984
DANC 208,MATH 241,0.18047208
DANC 208,HIST 276,0.18004873
DANC 208,POSC 170,0.17961355
DANC 208,IDSC 251,0.17503442
DANC 208,AFST 289,0.1735584
DANC 208,ARBC 222,0.17025907
DANC 208,SOAN 228,0.16984989
DANC 208,ASST 110,0.16417208
DANC 208,HIST 209,0.16369782
DANC 208,GWSS 398.00,0.16312382
DANC 208,CS 111,0.1622112
DANC 208,HIST 111,0.16204846
DANC 208,GERM 217,0.16192667
DANC 208,EDUC 110,0.16159688
DANC 208,ECON 274,0.1611907
DANC 208,CS 201,0.1610607
DANC 208,PHIL 119,0.16074842
DANC 208,POSC 206.00,0.15819362
DANC 208,ENGL 230,0.1568255
DANC 208,SOAN 111,0.15421595
DANC 208,PHIL 202,0.15295668
DANC 208,ARTH 214,0.15060106
DANC 208,PSYC 200,0.1475774
DANC 208,JAPN 343,0.14559478
DANC 208,MATH 331,0.1383819
DANC 208,CS 251,0.13829342
DANC 208,POSC 120,0.1309241
DANC 208,SPAN 263,0.12956385
DANC 208,ECON 265,0.12632084
DANC 208,ENGL 209,0.11661304
DANC 208,CS 257,0.116416425
DANC 208,POSC 252,0.11480478
DANC 208,HIST 229,0.10413353
DANC 208,HIST 201,0.102575384
DANC 208,CS 252,0.09974101
DANC 208,MATH 271,0.09921928
DANC 208,CS 320,0.09591255
DANC 208,LING 319,0.09414975
DANC 208,FREN 245,0.0884057
DANC 208,ARBC 223,0.08526528
DANC 208,FREN 210,0.08435462
DANC 208,PHIL 289,0.07952202
DANC 208,CS 208,0.07885259
DANC 208,POSC 302,0.07741756
DANC 208,SOAN 110,0.075079575
DANC 208,LTAM 220,0.074346
DANC 208,CS 304,0.07050548
DANC 208,STAT 250,0.06803521
DANC 208,RELG 110,0.063196756
DANC 208,RUSS 266,0.058456652
DANC 208,ENGL 255,0.057210177
DANC 208,CS 202,0.056197133
DANC 208,EUST 207,0.054894906
DANC 208,STAT 320,0.054538116
DANC 208,RELG 344,0.05212306
DANC 208,PHIL 209,0.047501247
DANC 208,PSYC 220,0.046337813
DANC 208,RELG 221,0.045695223
DANC 208,RUSS 228,0.038234085
DANC 208,AMST 269,0.03805657
DANC 208,PHIL 270,0.03015358
DANC 208,RELG 213,0.029239642
DANC 208,RELG 155,0.02566986
DANC 208,AFST 300,0.023827005
DANC 208,PSYC 389,0.022679366
DANC 208,PHIL 219,0.022031395
DANC 208,POSC 333,0.021432318
DANC 208,POSC 232.02,0.0132060135
DANC 208,PSYC 110,0.010721946
DANC 208,SPAN 220,0.00546044
DANC 208,ENGL 338,0.004057633
DANC 208,ENGL 253,0.003629587
DANC 208,FREN 208,0.0016167022
DANC 208,FREN 259,0.0012911067
DANC 208,FREN 255,-0.00065937085
DANC 208,POSC 348,-0.0027572084
DANC 208,AMST 396.00,-0.005284379
DANC 208,CLAS 142,-0.010361368
DANC 208,SOAN 240,-0.01042033
DANC 208,SPAN 369,-0.0105818845
DANC 208,GWSS 200,-0.011416622
DANC 208,ENGL 160,-0.013648324
DANC 208,POSC 160,-0.034065735
DANC 208,CCST 208,-0.06140985
DANC 208,LATN 240,-0.064211324
DANC 208,HIST 116,-0.06690747
DANC 208,ENGL 202,-0.0689114
DANC 208,FREN 310,-0.07298708
DANC 208,LING 135,-0.07334427
DANC 208,GERM 221,-0.08110734
DANC 208,HIST 153,-0.093025826
DANC 208,ENGL 115,-0.120891266
DANC 208,RELG 265,-0.1377413
DANC 208,ARCN 112,-0.13885666
DANC 208,PSYC 382,-0.14136966
DANC 208,POSC 232.01,-0.14563434
DANC 208,SOAN 214,-0.17151421
DANC 208,CLAS 214,-0.17345606
DANC 208,AMST 321,-0.19355594
DANC 208,GRK 226,-0.19374795
DANC 279,DANC 279,1.0
DANC 279,CHEM 349,0.7760807
DANC 279,ECON 110,0.74967337
DANC 279,CHEM 224,0.7281082
DANC 279,CHEM 348,0.727873
DANC 279,ECON 111,0.7266731
DANC 279,PHYS 342,0.72509295
DANC 279,ECON 270,0.717814
DANC 279,CHEM 234,0.71301657
DANC 279,CHEM 352,0.7011959
DANC 279,DANC 190,0.70077956
DANC 279,MATH 331,0.6964155
DANC 279,ARTH 298,0.6722122
DANC 279,BIOL 241,0.6715131
DANC 279,DANC 350,0.6483858
DANC 279,SPAN 205,0.6287083
DANC 279,JAPN 103,0.6238035
DANC 279,ARTS 252,0.617714
DANC 279,PHYS 341,0.61250293
DANC 279,THEA 110,0.6111432
DANC 279,NEUR 239,0.60972565
DANC 279,HEBR 102,0.6094857
DANC 279,ARTS 230,0.60448766
DANC 279,CHIN 103,0.60105234
DANC 279,DANC 309,0.60105187
DANC 279,BIOL 353,0.5951473
DANC 279,GEOL 240,0.59146035
DANC 279,PHYS 145,0.5903072
DANC 279,ECON 280,0.58947223
DANC 279,ENGL 295,0.58888584
DANC 279,CHEM 351,0.5810424
DANC 279,DANC 206,0.5807096
DANC 279,ASTR 113,0.57624495
DANC 279,ASTR 233,0.5701463
DANC 279,ECON 277,0.56877923
DANC 279,DANC 208,0.56847227
DANC 279,PSYC 201,0.56828725
DANC 279,BIOC 311,0.56814456
DANC 279,MATH 341,0.5643127
DANC 279,DANC 107,0.5581324
DANC 279,ARTS 374,0.5580211
DANC 279,GEOL 255,0.5523771
DANC 279,CAMS 110,0.55052143
DANC 279,PHYS 142,0.5420006
DANC 279,POSC 231,0.53628165
DANC 279,HIST 111,0.5304833
DANC 279,PHYS 352,0.5301397
DANC 279,BIOL 352,0.5298988
DANC 279,ARTS 122,0.5257569
DANC 279,ECON 331,0.5241382
DANC 279,DANC 310,0.5240149
DANC 279,PHYS 234,0.5237255
DANC 279,ECON 330,0.515533
DANC 279,SPAN 103,0.5147758
DANC 279,BIOL 240,0.51395893
DANC 279,DANC 200,0.51388884
DANC 279,NEUR 395,0.5132697
DANC 279,LATN 103,0.5093034
DANC 279,LTAM 398,0.50863445
DANC 279,PHYS 235,0.50787485
DANC 279,DANC 148,0.50583196
DANC 279,HIST 298,0.4993951
DANC 279,MATH 120,0.49248523
DANC 279,CAMS 265,0.49062335
DANC 279,GRK 102,0.48637462
DANC 279,ARTS 322,0.48595732
DANC 279,GERM 103,0.48409593
DANC 279,FREN 103,0.48360252
DANC 279,ARTS 262,0.48296833
DANC 279,ASLN 111,0.48070586
DANC 279,MATH 236,0.47656265
DANC 279,RUSS 103,0.4763182
DANC 279,BIOL 370,0.47545367
DANC 279,MATH 232,0.46746266
DANC 279,MATH 111,0.46590608
DANC 279,ECON 265,0.46268782
DANC 279,CAMS 230,0.45405433
DANC 279,POSC 322,0.45390585
DANC 279,ECON 398,0.4507463
DANC 279,RUSS 110,0.449941
DANC 279,MATH 271,0.44899446
DANC 279,STAT 220,0.4460708
DANC 279,MATH 241,0.44270214
DANC 279,PSYC 217,0.43212888
DANC 279,BIOL 125,0.4305996
DANC 279,BIOL 126,0.42902046
DANC 279,CHEM 123,0.42843187
DANC 279,THEA 185,0.42730594
DANC 279,CS 254,0.42078122
DANC 279,GEOL 110,0.41749087
DANC 279,CS 348,0.41715392
DANC 279,CHIN 206,0.4149024
DANC 279,STAT 230,0.41464257
DANC 279,CAMS 229,0.41241857
DANC 279,RUSS 209,0.40979922
DANC 279,PSYC 256,0.4052188
DANC 279,CGSC 130.00,0.40411913
DANC 279,FREN 245,0.40391704
DANC 279,STAT 297,0.4008662
DANC 279,MATH 134,0.39474446
DANC 279,MATH 297,0.3942844
DANC 279,RELG 121,0.38996124
DANC 279,PSYC 216,0.38950986
DANC 279,ARBC 103,0.38577583
DANC 279,ARTS 298,0.38421112
DANC 279,ARTS 339,0.38003936
DANC 279,SOAN 111,0.37947005
DANC 279,STAT 120,0.37633398
DANC 279,CHEM 300.00,0.36954856
DANC 279,HIST 205,0.3684299
DANC 279,EDUC 395,0.3676223
DANC 279,SOAN 262,0.36598137
DANC 279,NEUR 238,0.3649256
DANC 279,STAT 320,0.36448133
DANC 279,STAT 250,0.36373928
DANC 279,CAMS 214,0.3612345
DANC 279,PHIL 219,0.36094388
DANC 279,THEA 190,0.3608186
DANC 279,MUSC 299,0.36079073
DANC 279,BIOC 331,0.35501635
DANC 279,CAMS 111,0.35328493
DANC 279,ECON 269,0.3526226
DANC 279,EDUC 338,0.3516022
DANC 279,POSC 120,0.35158098
DANC 279,FREN 254,0.3514446
DANC 279,PSYC 200,0.34987375
DANC 279,RUSS 307,0.3489606
DANC 279,AFST 289,0.3478044
DANC 279,MATH 342,0.3464661
DANC 279,ARTH 214,0.34411007
DANC 279,GEOL 230,0.34116694
DANC 279,MATH 210,0.33838695
DANC 279,DGAH 398,0.3380636
DANC 279,ARTS 139,0.3341603
DANC 279,FREN 210,0.3334096
DANC 279,RUSS 228F,0.33081576
DANC 279,LING 110,0.33041918
DANC 279,ENGL 115,0.32568917
DANC 279,JAPN 206,0.32516778
DANC 279,CS 252,0.32459053
DANC 279,MUSC 313,0.32419047
DANC 279,CLAS 123,0.3219628
DANC 279,PSYC 257,0.3212116
DANC 279,MUSC 204,0.3210766
DANC 279,JAPN 343,0.31574732
DANC 279,POSC 232.01,0.31245628
DANC 279,SOAN 313,0.30704102
DANC 279,IDSC 198,0.30688974
DANC 279,RUSS 207,0.30483666
DANC 279,MUSC 227,0.30418938
DANC 279,LING 115,0.2992452
DANC 279,HIST 347,0.2967088
DANC 279,RUSS 309,0.2954465
DANC 279,POSC 266,0.29467043
DANC 279,SOAN 228,0.29376212
DANC 279,POSC 232.02,0.29351205
DANC 279,ENGL 230,0.2883327
DANC 279,THEA 199,0.28174806
DANC 279,CAMS 272,0.28146127
DANC 279,CHEM 362,0.27910027
DANC 279,IDSC 298,0.27794763
DANC 279,ARTS 113,0.27784908
DANC 279,CAMS 277,0.27623078
DANC 279,CS 347,0.27507243
DANC 279,HIST 265,0.27027577
DANC 279,ENGL 370,0.2557692
DANC 279,POSC 201,0.25554162
DANC 279,IDSC 238,0.25317183
DANC 279,HIST 308,0.25134078
DANC 279,POSC 230,0.2503669
DANC 279,CAMS 187,0.2500761
DANC 279,POSC 252,0.24745058
DANC 279,CS 111,0.24570745
DANC 279,FREN 255,0.24523486
DANC 279,HIST 229,0.2440154
DANC 279,HIST 153,0.24350363
DANC 279,POSC 170,0.2393985
DANC 279,IDSC 289,0.23251505
DANC 279,IDSC 202,0.22781402
DANC 279,IDSC 280,0.22301172
DANC 279,PSYC 354,0.21238019
DANC 279,STAT 285,0.20989396
DANC 279,SPAN 208,0.20845151
DANC 279,HIST 287,0.20473672
DANC 279,MUSC 221,0.20014516
DANC 279,EDUC 385,0.19894934
DANC 279,HIST 251,0.197846
DANC 279,GWSS 110,0.1943919
DANC 279,SOAN 312,0.19192405
DANC 279,RELG 261,0.19143684
DANC 279,POSC 272,0.18761155
DANC 279,SOAN 110,0.17737226
DANC 279,POSC 348,0.17694953
DANC 279,FREN 208,0.1756169
DANC 279,AMST 269,0.16913469
DANC 279,AMST 115,0.16542044
DANC 279,FREN 259,0.16320443
DANC 279,SOAN 214,0.15843405
DANC 279,ARBC 223,0.15503663
DANC 279,ENGL 109,0.15325467
DANC 279,THEA 226,0.15322289
DANC 279,CS 202,0.14864273
DANC 279,RELG 344,0.14752775
DANC 279,ARBC 222,0.14572026
DANC 279,POSC 206.00,0.14571375
DANC 279,IDSC 251,0.14535184
DANC 279,THEA 245,0.14105584
DANC 279,PHIL 124,0.13558772
DANC 279,FREN 310,0.13407353
DANC 279,ARBC 371,0.1339458
DANC 279,CHIN 251,0.13328351
DANC 279,PHYS 123,0.13287263
DANC 279,PHIL 119,0.13038298
DANC 279,PSYC 389,0.1276793
DANC 279,LING 319,0.12607273
DANC 279,POSC 315,0.12117421
DANC 279,MEST 395,0.11876493
DANC 279,CGSC 330,0.118163325
DANC 279,MUSC 127,0.110362746
DANC 279,ARBC 206,0.105234586
DANC 279,CS 304,0.10506836
DANC 279,CS 361,0.10027476
DANC 279,PSYC 220,0.09961475
DANC 279,CS 320,0.090868786
DANC 279,ECON 274,0.09047
DANC 279,ENGL 253,0.087402046
DANC 279,CAMS 186,0.08494041
DANC 279,SPAN 263,0.08417559
DANC 279,CCST 208,0.08231902
DANC 279,AMST 396.00,0.07885487
DANC 279,EUST 101.07,0.07654895
DANC 279,CHIN 358,0.07527966
DANC 279,RUSS 228,0.07302439
DANC 279,PHIL 210,0.07147624
DANC 279,RELG 110,0.07024996
DANC 279,HIST 270,0.06691292
DANC 279,LING 135,0.060720894
DANC 279,SPAN 220,0.048683014
DANC 279,GWSS 398.00,0.047772385
DANC 279,EDUC 242,0.04755765
DANC 279,RUSS 267,0.04542547
DANC 279,ENGL 371,0.04447421
DANC 279,POSC 160,0.042402934
DANC 279,PSYC 110,0.04053184
DANC 279,MELA 230,0.034196556
DANC 279,GWSS 200,0.028198576
DANC 279,CS 311,0.02758997
DANC 279,CLAS 214,0.018620566
DANC 279,RUSS 266,0.01766024
DANC 279,RELG 221,0.012577551
DANC 279,CS 251,0.012506267
DANC 279,PHIL 270,0.0107588135
DANC 279,LTAM 220,0.010042608
DANC 279,AMST 321,0.009628903
DANC 279,GRK 226,0.008593844
DANC 279,SOAN 323,0.0024256224
DANC 279,ASST 110,-0.0054480312
DANC 279,RELG 155,-0.0072939247
DANC 279,ASST 285,-0.008356955
DANC 279,HIST 209,-0.00898863
DANC 279,ENGL 202,-0.009658861
DANC 279,ENGL 160,-0.010947052
DANC 279,PHIL 202,-0.013472258
DANC 279,ENGL 268,-0.016109757
DANC 279,HIST 201,-0.016693994
DANC 279,MUSC 217,-0.024815893
DANC 279,CS 201,-0.02590304
DANC 279,RELG 213,-0.027867952
DANC 279,POSC 333,-0.028101958
DANC 279,SOAN 240,-0.028126497
DANC 279,EDUC 110,-0.029656827
DANC 279,ENGL 255,-0.037194166
DANC 279,HIST 276,-0.043318033
DANC 279,GERM 217,-0.047719765
DANC 279,ARCN 222,-0.052723873
DANC 279,EUST 207,-0.053611256
DANC 279,PHIL 209,-0.05780593
DANC 279,RELG 265,-0.06670663
DANC 279,ENGL 395.00,-0.076426394
DANC 279,HIST 116,-0.07828825
